id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,calendar_last_scraped,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours
30783602,2413412,within a few hours,0.89,0.67,0,182,1,1,Kallang,Central Region,1.30973,103.86212,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Oven"", ""Kitchen""]",47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,2,92,0,5.0,5.0,5.0,1,91,26,0.0,3.0,12.0
30878734,201775246,a few days or more,0.25,0.5,0,73,1,1,Geylang,Central Region,1.3147,103.88163,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Oven"", ""Kitchen""]",47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,2,92,0,5.0,5.0,4.0,1,44,25,0.0,3.0,48.0
30966211,2413412,within a few hours,0.89,0.67,0,182,1,1,Kallang,Central Region,1.30821,103.86284,Private room in rental unit,Private room,1,3.0,3 baths,1.0,1.0,"[""Dishes and silverware"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Dishwasher"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Coffee maker"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Oven"", ""Kitchen""]",57.0,92,1124,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,2,92,0,5.0,5.0,5.0,1,91,28,3.0,0.0,12.0
31002918,209260798,within an hour,1.0,1.0,1,9,1,1,Rochor,Central Region,1.30025,103.85951,Shared room in boutique hotel,Shared room,2,0.0,0 shared baths,1.0,1.0,"[""Essentials"", ""Air conditioning"", ""Elevator"", ""Building staff"", ""Bed linens"", ""Self check-in"", ""Hangers"", ""Wifi""]",322.0,1,1125,1.0,1.0,9999.0,9999.0,1.0,9999.0,345,2025-09-28,4,80,0,4.5,5.0,5.0,1,9,8,0.0,0.0,1.0
31003554,159031223,within an hour,0.98,1.0,1,24,1,1,Kallang,Central Region,1.29966,103.88497,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Shared backyard \u2013 Not fully fenced"", ""First aid kit"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Single level home"", ""Private entrance"", ""Free parking on premises"", ""Wifi"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Elevator"", ""Iron"", ""42 inch HDTV with Netflix, standard cable"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Hangers"", ""Shared gym in building"", ""Long term stays allowed"", ""BBQ grill"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Shared outdoor pool - available all year, open specific hours"", ""High chair"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Exercise equipment"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Crib"", ""Room-darkening shades"", ""ELBA electric stove""]",188.0,1,365,7.0,7.0,1100.0,1100.0,7.0,1100.0,321,2025-09-28,165,71,228,4.86,4.81,4.67,1,7,37,1.0,0.0,1.0
31081282,2413412,within a few hours,0.89,0.67,0,182,1,1,Kallang,Central Region,1.31029,103.86283,Private room in rental unit,Private room,1,3.0,3 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Dishwasher"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Coffee maker"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Oven"", ""Kitchen""]",52.0,92,1124,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,5.0,5.0,5.0,1,91,28,0.0,3.0,12.0
31107843,201775246,a few days or more,0.25,0.5,0,73,1,1,Outram,Central Region,1.2842,103.84255,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Hair dryer"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Kitchen"", ""Shampoo""]",76.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,0,92,0,3.786898734177215,2.75,4.82379746835443,1,44,29,1.0,0.0,48.0
31129905,8948251,within a day,0.6,1.0,0,126,1,1,Outram,Central Region,1.28302,103.84339,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Dishwasher"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",73.0,92,1124,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,5.0,5.0,5.0,1,73,30,1.0,0.0,24.0
31155160,201775246,a few days or more,0.25,0.5,0,73,1,1,Outram,Central Region,1.28529,103.84147,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Kitchen"", ""Shampoo""]",47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,4.0,5.0,5.0,1,44,27,0.0,2.0,48.0
31196834,22875236,within a few hours,0.7979322638146167,0.7049006010171058,0,1,1,1,Bedok,East Region,1.30864,103.92461,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Keypad"", ""Essentials"", ""Free street parking"", ""Air conditioning"", ""TV"", ""Pool"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Wifi""]",70.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,13,94,0,4.69,4.69,4.46,1,1,16,0.0,1.0,14.3373440285205
31201327,33096269,within an hour,1.0,1.0,1,20,1,1,Geylang,Central Region,1.31207,103.88856,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lockbox"", ""Essentials"", ""Air conditioning"", ""Refrigerator"", ""TV"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",75.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,62,94,0,4.77,5.0,4.77,0,11,11,1.0,0.0,1.0
31218304,220733620,a few days or more,0.33,1.0,0,8,1,1,Jurong West,West Region,1.33748,103.68989,Private room in home,Private room,3,1.0,1 private bath,1.0,2.0,"[""Essentials"", ""Air conditioning"", ""Private living room"", ""TV"", ""Elevator"", ""Hot water"", ""Hair dryer"", ""Washer"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",100.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,270,2025-09-28,29,95,0,5.0,4.93,4.86,1,4,13,1.0,0.0,48.0
31219674,220733620,a few days or more,0.33,1.0,0,8,1,1,Jurong West,West Region,1.33721,103.6905,Private room in home,Private room,3,1.0,1 private bath,1.0,3.0,"[""Air conditioning"", ""Private living room"", ""TV"", ""Elevator"", ""Hair dryer"", ""Washer"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",100.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,323,2025-09-28,13,53,0,4.92,5.0,4.62,1,4,11,1.0,0.0,48.0
31294965,36250439,within a few hours,0.7979322638146167,0.7049006010171058,0,1,1,1,Bedok,East Region,1.31885,103.91157,Private room in rental unit,Private room,6,2.0,2 shared baths,1.0,1.0,"[""Dryer"", ""Private entrance"", ""Air conditioning"", ""TV"", ""Iron"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hangers"", ""Wifi""]",730.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,0,92,0,4.460933345022062,4.297932263814617,4.623934426229508,0,1,11,0.0,2.0,14.3373440285205
31348508,220733620,a few days or more,0.33,1.0,0,8,1,1,Jurong West,West Region,1.33786,103.68984,Private room in home,Private room,2,1.0,1 private bath,3.0,6.0,"[""Essentials"", ""Air conditioning"", ""Private living room"", ""TV"", ""Elevator"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",80.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,3.7661764705882352,2.83,4.70235294117647,1,4,14,1.0,0.0,48.0
31424549,23336011,within an hour,1.0,0.98,1,77,1,1,Outram,Central Region,1.28187,103.84498,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with Netflix"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Paid street parking off premises"", ""Shampoo""]",351.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,309,2025-09-28,7,65,0,4.57,4.71,4.57,0,77,24,1.0,0.0,1.0
31424940,23336011,within an hour,1.0,0.98,1,77,1,1,Outram,Central Region,1.2835403,103.8439533,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Electric stove"", ""Exterior security cameras on property"", ""Wifi"", ""Laundromat nearby"", ""Air conditioning"", ""Safe"", ""Iron"", ""Shower gel"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Shared patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Wine glasses"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades"", ""Shampoo""]",375.0,1,365,1.0,3.0,89.0,89.0,2.9,89.0,334,2025-09-28,12,67,0,4.75,4.75,4.83,1,77,32,1.0,0.0,1.0
31573008,49380207,within an hour,0.67,1.0,0,13,1,1,Outram,Central Region,1.28509,103.84155,Private room in condo,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Private entrance"", ""Host greets you"", ""Essentials"", ""Air conditioning"", ""Refrigerator"", ""TV"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",98.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,25,94,0,4.8,4.96,4.84,1,7,17,0.0,2.0,1.0
31604515,138649185,within a day,0.74,0.12,0,885,1,1,Kallang,Central Region,1.29848,103.86064,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Private entrance"", ""Free parking on premises"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Breakfast"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""High chair"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Kitchen"", ""Crib"", ""Shampoo""]",650.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,364,2025-09-28,0,94,0,4.2464726027397255,3.74,4.752945205479452,0,219,36,2.0,0.0,24.0
31658769,138649185,within a day,0.74,0.12,0,885,1,1,Tanglin,Central Region,1.32182,103.814,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Dining table"", ""Iron"", ""Shower gel"", ""Clothing storage: closet"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Wine glasses"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",175.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,296,2025-09-28,0,26,0,4.185333333333333,3.74,4.6306666666666665,0,219,31,1.0,0.0,24.0
31960343,218722083,within a few hours,0.7979322638146167,0.7049006010171058,0,5,1,1,Outram,Central Region,1.28132,103.84491,Room in boutique hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""TV"", ""Elevator"", ""Building staff"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",296.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,2025-09-28,11,95,0,4.73,5.0,5.0,1,5,14,1.0,0.0,14.3373440285205
31960810,218722083,within a few hours,0.7979322638146167,0.7049006010171058,0,5,1,1,Outram,Central Region,1.28173,103.84612,Room in boutique hotel,Hotel room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""TV"", ""Elevator"", ""Building staff"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Exterior security cameras on property"", ""Shampoo"", ""Hangers"", ""Wifi""]",267.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,365,2025-09-28,7,95,0,4.57,5.0,4.86,1,5,14,1.0,0.0,14.3373440285205
31965730,10463855,within a few hours,0.7979322638146167,0.7049006010171058,0,5,1,1,Choa Chu Kang,West Region,1.40089,103.74543,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Paid parking on premises"", ""Hot water"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Oven"", ""Kitchen"", ""Shampoo""]",92.0,92,120,92.0,92.0,120.0,120.0,92.0,120.0,365,2025-09-28,13,95,0,4.92,4.92,4.69,0,1,22,0.0,1.0,14.3373440285205
32027361,201775246,a few days or more,0.25,0.5,0,73,1,1,Outram,Central Region,1.28512,103.843,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,2.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Kitchen"", ""Shampoo""]",90.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,1,92,0,5.0,5.0,5.0,1,44,28,0.0,1.0,48.0
32035890,8948251,within a day,0.6,1.0,0,126,1,1,Outram,Central Region,1.28509,103.84344,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Private living room"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""TV with standard cable"", ""Stove"", ""Essentials"", ""Self check-in"", ""Kitchen""]",76.0,92,365,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,0,92,0,4.211898734177215,3.6,4.82379746835443,1,73,30,1.0,0.0,24.0
32171204,201775246,a few days or more,0.25,0.5,0,73,1,1,Outram,Central Region,1.28469,103.84346,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Kitchen"", ""Shampoo""]",56.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,331,2025-09-28,2,61,0,5.0,5.0,5.0,1,44,27,0.0,2.0,48.0
32222890,201775246,a few days or more,0.25,0.5,0,73,1,1,Kallang,Central Region,1.31217,103.86147,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Pool"", ""Self check-in"", ""Kitchen""]",47.0,92,1125,92.0,92.0,1125.0,1125.0,92.0,1125.0,362,2025-09-28,0,92,0,3.751472602739726,2.75,4.752945205479452,1,44,29,0.0,2.0,48.0
32296304,109741357,within an hour,1.0,0.99,1,13,1,1,Queenstown,Central Region,1.27606,103.79068,Entire condo,Entire home/apt,4,0.5,Half-bath,2.0,3.0,"[""Host greets you"", ""Oven"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Cooking basics"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Shared pool"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Hangers"", ""Long term stays allowed"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Room-darkening shades"", ""Shampoo""]",150.0,92,730,92.0,92.0,730.0,730.0,92.0,730.0,260,2025-09-28,8,3,0,5.0,5.0,5.0,0,11,33,0.5,0.0,1.0
32309635,101144565,within a few hours,0.7979322638146167,0.7049006010171058,0,3,1,1,Queenstown,Central Region,1.27867,103.78503,Entire condo,Entire home/apt,1,1.0,1 bath,2.0,2.0,"[""Host greets you"", ""Private patio or balcony"", ""32 inch HDTV with Netflix, standard cable, Chromecast"", ""Dishes and silverware"", ""Hair dryer"", ""Cooking basics"", ""Private entrance"", ""Panasonic Inverter refrigerator"", ""Wifi"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Shared pool"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Free washer \u2013 In unit"", ""Hangers"", ""Long term stays allowed"", ""Private gym in building"", ""Hot water"", ""Microwave"", ""Waterfront"", ""Smoke alarm"", ""Essentials"", ""Heating - split type ductless system"", ""Kitchen"", ""Shampoo"", ""Bosch gas stove""]",195.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,301,2025-09-28,1,31,0,5.0,5.0,5.0,0,1,28,1.0,0.0,14.3373440285205
32394595,18618387,within an hour,1.0,0.92,0,44,1,1,Queenstown,Central Region,1.2818,103.78558,Private room in guesthouse,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Paid dryer \u2013 In building"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Patio or balcony"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Garden view"", ""Keypad"", ""Free street parking"", ""Air conditioning"", ""Iron"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""Paid washer \u2013 In building"", ""Hot water"", ""Microwave"", ""Paid parking off premises"", ""Courtyard view"", ""Smoke alarm"", ""Dedicated workspace"", ""Private BBQ grill: electric"", ""Self check-in"", ""Kitchen"", ""Hot water kettle""]",66.0,90,999,90.0,90.0,999.0,999.0,90.0,999.0,0,2025-09-28,4,0,0,4.75,4.75,5.0,1,29,30,0.0,1.0,1.0
